x_g1 x_g2 0.0685190371741738
x_g1 x_g3 0.0659850663443551
x_g1 x_g4 0.0451581603590527
x_g1 x_g5 0.0826864650653467
x_g1 x_g6 0.0578644764069145
x_g2 x_g1 0.0704080870132381
x_g2 x_g3 0.0671458993246784
x_g2 x_g4 0.0751141684624416
x_g2 x_g5 0.0697907121621276
x_g2 x_g6 0.0989927048455676
x_g3 x_g1 0.0575166664422917
x_g3 x_g2 0.0897018826692902
x_g3 x_g4 0.0704482156774373
x_g3 x_g5 0.059453379618557
x_g3 x_g6 0.0490628843237705
x_g4 x_g1 0.073291899494669
x_g4 x_g2 0.101456789790409
x_g4 x_g3 0.0546785039168527
x_g4 x_g5 0.0694283381092216
x_g4 x_g6 0.0554427136554394
x_g5 x_g1 0.12195435404006
x_g5 x_g2 0.125063193389241
x_g5 x_g3 0.08146439563826
x_g5 x_g4 0.0675953568050283
x_g5 x_g6 0.155885624632274
x_g6 x_g1 0.0446591617783444
x_g6 x_g2 0.080219176817492
x_g6 x_g3 0.0347699464054302
x_g6 x_g4 0.0598093868936051
x_g6 x_g5 0.0670483793801414
