Gene1	Gene2	EdgeWeight
g3	g9	145.360343939848
g3	g8	87.1111857675764
g3	g10	44.4547550834097
g4	g8	38.53121781553771
g2	g8	32.092803364500796
g3	g11	29.995406182793303
g11	g9	28.216254522245602
g6	g8	27.122123661992998
g2	g9	26.571708974063398
g3	g1	26.242546893310898
g11	g8	26.1578873753758
g3	g7	25.853606225163997
g5	g8	18.5623663086848
g4	g9	17.2948217422529
g7	g9	15.9890823352416
g11	g10	15.1028815634052
g6	g1	14.9724234135029
g3	g6	12.5611476455013
g7	g10	12.110059272642697
g5	g9	11.7577129278479
g6	g6	10.365231894549499
g11	g11	10.219242348479401
g1	g9	9.69710520101684
g3	g3	9.496155587516359
g2	g1	9.19056838740552
g1	g1	9.148929992784801
g3	g2	9.10010646505528
g4	g1	8.40022568486695
g7	g1	8.15005897682494
g4	g6	7.90773156879628
g10	g9	7.57090956111876
g3	g5	7.285816755051741
g10	g8	6.80586922511133
g7	g7	6.648379050163679
g2	g6	6.32087726869913
g4	g4	6.209570362746249
g4	g10	5.85483701138551
g11	g7	5.82968695036694
g2	g7	5.728508679744571
g7	g11	4.940344911114599
g11	g6	4.15111945413383
g4	g2	4.07283260316702
g7	g8	3.8887866592167004
g2	g10	3.73548483357877
g1	g8	3.71286023791054
g4	g5	3.6905126254150296
g11	g3	3.5967046288582796
g11	g1	3.3617167643065695
g4	g11	3.25494557415837
g6	g10	2.6923586190673
g5	g1	2.67048920120785
g9	g8	2.6621561990749103
g10	g10	2.63585845342813
g4	g7	2.4723401423168196
g2	g5	2.41067197805545
g6	g7	2.34447209777575
g2	g4	2.19724802225653
g5	g7	2.17202302297706
g6	g9	2.16381154007688
g6	g3	2.11235375798588
g2	g11	2.0582023520413997
g7	g2	2.05602456565681
g5	g6	2.0407399170062197
g6	g2	2.03638017505112
g11	g2	1.9788005038908798
g1	g6	1.93759884876867
g7	g3	1.7375934292742499
g2	g3	1.7268925190093
g1	g2	1.71341602656008
g4	g3	1.70988443274562
g3	g4	1.65261649032235
g7	g6	1.6501701433453
g10	g6	1.64255721405058
g1	g11	1.5496307233729198
g1	g10	1.52103542334008
g6	g11	1.4321363876522801
g1	g4	1.3943254047426101
g5	g5	1.3652405324891201
g10	g1	1.24056094234073
g9	g1	1.1827552296830302
g5	g10	1.1636749799058501
g10	g11	1.06936294668071
g2	g2	1.04215232963469
g5	g4	1.03864537793914
g6	g5	0.9889437293798791
g1	g5	0.9235835258979541
g11	g5	0.898294611423498
g8	g8	0.8794263168203491
g5	g11	0.8657330506836859
g5	g2	0.848974418676482
g8	g6	0.846297325788397
g10	g2	0.7705223607171519
g9	g11	0.689630266501613
g6	g4	0.6799780126350179
g9	g10	0.586984400170683
g8	g5	0.5544564639091079
g9	g6	0.553692749130044
g10	g3	0.470172589518757
g9	g2	0.43767963589044606
g8	g10	0.432091429217275
g8	g1	0.41111462340351596
g10	g5	0.384050262530679
g8	g9	0.376048980178076
g10	g7	0.3456859893466289
g9	g5	0.341521636646412
g8	g7	0.33361570750648806
g7	g5	0.31587642745509603
g8	g2	0.31167261934751694
g7	g4	0.309487225915838
g9	g3	0.299914935561332
g8	g11	0.16515523780986402
g8	g3	0.157315090354437
g10	g4	0.153579135534987
g9	g4	0.137214082379471
g5	g3	0.0798017700051233
g8	g4	0.0607144574317631
g11	g4	0.0429705986619843
g1	g3	0.0214866325836724
g9	g7	0.0210585768214881
g9	g9	0.00277514118997524
g1	g7	0.0014007625861527401
