Gene1	Gene2	EdgeWeight
g6	g3	30.132959744253398
g10	g2	19.8912056470774
g5	g3	18.884883220935198
g9	g2	17.8057662728148
g6	g2	17.0054707710844
g8	g3	13.975433978779302
g4	g2	12.231980720599198
g6	g4	11.730752914372301
g7	g3	11.429867345755
g7	g7	10.463586187140699
g10	g3	10.2027014128864
g6	g8	9.92278282410728
g8	g8	9.91136960590236
g6	g7	8.82710015018819
g4	g8	8.385435601491551
g9	g1	8.201916150643669
g5	g2	8.06565577186911
g10	g1	7.82148985906873
g11	g3	7.3387637025567996
g9	g8	7.13625023370455
g1	g2	7.12874467932289
g4	g1	7.11272701946683
g5	g4	7.10952898328707
g11	g2	6.96886584532756
g5	g7	6.0565720664457405
g4	g7	6.02424413697226
g1	g1	5.36473124580682
g2	g2	5.33163172252222
g7	g4	5.31428695647136
g11	g1	5.27636950995176
g5	g8	5.27270436385479
g11	g11	5.21368390334141
g6	g10	5.158698042221809
g9	g3	5.03998772869289
g11	g4	4.96211899192485
g4	g3	4.88848280946975
g7	g2	4.48828586569746
g1	g9	4.44566736265175
g5	g5	4.2847662095934504
g10	g9	4.22555513441001
g7	g10	4.1666512409282594
g4	g10	3.8465568646123396
g11	g9	3.7396047858138104
g8	g1	3.6364579693957
g8	g4	3.5358632311035403
g7	g9	3.3998190044987595
g6	g9	3.39481679403776
g10	g10	3.3589765013901096
g7	g1	3.2952208037483994
g1	g4	3.17005503543131
g5	g9	3.10586282883075
g8	g7	3.07431037324737
g5	g10	2.9611539787034302
g7	g11	2.91628812710176
g1	g8	2.8792001355470402
g9	g11	2.7042662260183596
g11	g8	2.59826421859806
g9	g9	2.5970346372130098
g8	g9	2.49739279656598
g8	g5	2.41775495982965
g9	g7	2.3696975604723503
g8	g11	2.36387541547838
g6	g11	2.30952122411135
g8	g6	2.2828493360269104
g4	g4	2.27455316667727
g6	g6	2.27309599817475
g8	g2	2.2649639754828197
g6	g1	2.22165348706283
g10	g8	2.19122893108695
g2	g3	2.08917158892731
g7	g5	2.08401392206817
g5	g6	1.92970951331141
g1	g3	1.88483872935864
g5	g1	1.86757909523579
g3	g2	1.7753533589187602
g10	g4	1.7406473278125
g1	g7	1.6627842727213702
g4	g11	1.62541120819086
g8	g10	1.4785869950441102
g9	g4	1.4553310751931101
g4	g9	1.3782248549346399
g1	g11	1.3034002257259099
g4	g6	1.19497956033704
g3	g1	1.13816943416951
g3	g4	1.08402405416007
g2	g1	0.9117556032424781
g10	g6	0.8268134009407991
g3	g9	0.820382998040884
g9	g10	0.7805206847155569
g2	g6	0.770549581522689
g2	g11	0.7099055177594801
g11	g5	0.708468942051542
g3	g7	0.6707877417500229
g7	g8	0.6323048423939829
g11	g10	0.616702648132657
g3	g10	0.540836204799326
g9	g5	0.538919959927213
g11	g7	0.524217578405572
g2	g9	0.49107237821021604
g2	g10	0.43897321789828797
g2	g4	0.363049545272313
g1	g5	0.320728565359078
g3	g8	0.31970699225989696
g10	g7	0.314192243352782
g9	g6	0.31411755134681607
g5	g11	0.31384965821214805
g10	g11	0.30677545499395004
g2	g5	0.295983533083497
g11	g6	0.248331127042266
g10	g5	0.237057183606208
g1	g6	0.21678057724499103
g2	g8	0.21579811286955
g3	g3	0.20116378089392004
g3	g6	0.172758296579049
g6	g5	0.110865460540509
g2	g7	0.097768634479784
g1	g10	0.0893557416983299
g7	g6	0.0847051877262424
g3	g11	0.0839012068673365
g4	g5	0.008048367352849379
g3	g5	0.00433943831568251
