Gene1	Gene2	EdgeWeight
g8	g4	1.6932508722635902
g8	g2	1.4950028366230903
g4	g4	1.0
g8	g5	0.967785463494643
g5	g8	0.9545424710145
g4	g2	0.942417351017322
g8	g1	0.8809152824287321
g5	g5	0.748873242857133
g8	g8	0.742822634440977
g5	g1	0.7100772590340501
g4	g1	0.576881298723359
g1	g8	0.533323466998022
g4	g5	0.528744597106627
g1	g1	0.340272686161388
g4	g8	0.307618806295393
g2	g1	0.295060407422813
g2	g5	0.245048107631852
g1	g5	0.23468980859912197
g2	g8	0.186149810454382
g7	g1	0.14643922316935598
g7	g5	0.10907247144815599
g2	g4	0.0911709497704524
g7	g4	0.0752076044607423
g6	g8	0.0606208655766636
g8	g7	0.0542115322633576
g7	g8	0.0470381049130245
g5	g4	0.0272821236726093
g4	g7	0.0245722794977442
g3	g3	5.32276431072763e-36
g2	g6	4.65660814004963e-36
g4	g6	4.24727516205538e-36
g5	g6	2.9766419171234097e-36
g7	g6	7.27638203344015e-37
g2	g2	0.0
g3	g1	0.0
g7	g7	0.0
g6	g7	0.0
g5	g7	0.0
g1	g7	0.0
g3	g7	0.0
g2	g7	0.0
g8	g6	0.0
g6	g6	0.0
g1	g6	0.0
g3	g6	0.0
g6	g5	0.0
g3	g5	0.0
g6	g1	0.0
g6	g4	0.0
g3	g2	0.0
g1	g4	0.0
g3	g4	0.0
g8	g3	0.0
g7	g3	0.0
g6	g3	0.0
g5	g3	0.0
g1	g3	0.0
g4	g3	0.0
g2	g3	0.0
g7	g2	0.0
g6	g2	0.0
g5	g2	0.0
g1	g2	0.0
g3	g8	0.0
