g1 g2 0.0685190371741738
g1 g3 0.0659850663443551
g1 g4 0.0451581603590527
g1 g5 0.0826864650653467
g1 g6 0.0578644764069145
g2 g1 0.0704080870132381
g2 g3 0.0671458993246784
g2 g4 0.0751141684624416
g2 g5 0.0697907121621276
g2 g6 0.0989927048455676
g3 g1 0.0575166664422917
g3 g2 0.0897018826692902
g3 g4 0.0704482156774373
g3 g5 0.059453379618557
g3 g6 0.0490628843237705
g4 g1 0.073291899494669
g4 g2 0.101456789790409
g4 g3 0.0546785039168527
g4 g5 0.0694283381092216
g4 g6 0.0554427136554394
g5 g1 0.12195435404006
g5 g2 0.125063193389241
g5 g3 0.08146439563826
g5 g4 0.0675953568050283
g5 g6 0.155885624632274
g6 g1 0.0446591617783444
g6 g2 0.080219176817492
g6 g3 0.0347699464054302
g6 g4 0.0598093868936051
g6 g5 0.0670483793801414
