Gene1	Gene2	EdgeWeight
g2	g8	22.3749078299302
g3	g8	20.90039608854
g5	g8	14.7210506534264
g2	g1	14.294712869813
g3	g1	11.081001226319596
g3	g5	10.2901786852886
g2	g5	9.41364906956812
g8	g8	8.88916697702413
g7	g8	8.4427892444003
g6	g8	8.42184777240582
g3	g6	7.8311528737184215
g5	g1	7.53230528482095
g7	g1	7.5117663530310095
g1	g1	7.27545363912543
g3	g4	6.49019042758278
g7	g5	5.82659351533369
g5	g5	4.969884128102129
g2	g2	4.7671042028312405
g6	g6	4.69608249366465
g7	g6	4.0156700280754505
g5	g7	3.90338628214244
g4	g4	3.04315836950426
g7	g7	2.9579872068853503
g2	g6	2.52377773246202
g1	g7	2.30570737366098
g6	g1	2.24955591441938
g2	g4	2.24568501388732
g7	g3	2.02614772879834
g2	g7	1.8660519403055
g1	g8	1.8079153126278
g4	g2	1.74634315083581
g3	g7	1.65952757337781
g6	g4	1.6592849989561105
g8	g5	1.53479282228421
g2	g3	1.50604382732857
g8	g6	1.4426329535328302
g6	g7	1.40771895457472
g8	g1	1.3759428789976902
g5	g4	1.3585588773157098
g3	g2	1.26781436529419
g8	g7	1.21395568696006
g4	g1	1.03130283544889
g8	g3	1.01373357247271
g6	g2	0.982524735680845
g7	g4	0.9690703712479788
g5	g3	0.8689725977751259
g8	g4	0.8596049525590921
g1	g5	0.839895660198369
g4	g5	0.770502969565975
g4	g8	0.7242200625029179
g1	g2	0.699175385808749
g4	g3	0.577265833182479
g3	g3	0.5405818300721429
g1	g6	0.501404855631638
g6	g5	0.386199490302507
g7	g2	0.351740099067474
g5	g6	0.302512321912982
g4	g7	0.24142287672787305
g1	g4	0.224011036684388
g1	g3	0.17630757452656304
g6	g3	0.14910243570341
g5	g2	0.119035539277817
g4	g6	0.0837776353452844
g8	g2	0.0206879231633598
