Gene1	Gene2	EdgeWeight
x_g8	x_g1	63
x_g5	x_g5	62
x_g4	x_g5	61
x_g8	x_g2	60
x_g1	x_g7	59
x_g5	x_g1	58
x_g5	x_g6	57
x_g1	x_g1	56
x_g6	x_g7	55
x_g8	x_g5	54
x_g1	x_g5	53
x_g8	x_g3	52
x_g2	x_g1	51
x_g4	x_g1	50
x_g2	x_g7	49
x_g2	x_g6	48
x_g6	x_g2	47
x_g6	x_g1	46
x_g6	x_g6	45
x_g5	x_g2	44
x_g3	x_g6	43
x_g7	x_g1	42
x_g3	x_g7	41
x_g2	x_g2	40
x_g4	x_g2	39
x_g7	x_g5	38
x_g7	x_g7	37
x_g8	x_g6	36
x_g3	x_g1	35
x_g8	x_g7	34
x_g2	x_g5	33
x_g3	x_g5	32
x_g6	x_g5	31
x_g7	x_g2	30
x_g4	x_g7	29
x_g6	x_g3	28
x_g1	x_g6	27
x_g7	x_g6	26
x_g7	x_g3	25
x_g4	x_g8	24
x_g1	x_g2	23
x_g3	x_g3	22
x_g1	x_g3	21
x_g4	x_g3	20
x_g1	x_g8	19
x_g3	x_g4	18
x_g5	x_g7	17
x_g5	x_g3	16
x_g4	x_g6	15
x_g5	x_g8	14
x_g2	x_g3	13
x_g3	x_g2	12
x_g2	x_g8	11
x_g6	x_g4	10
x_g7	x_g8	9
x_g3	x_g8	8
x_g7	x_g4	7
x_g2	x_g4	6
x_g8	x_g4	5
x_g5	x_g4	4
x_g4	x_g4	3
x_g8	x_g8	2
x_g6	x_g8	1
x_g1	x_g4	0
