Gene1	Gene2	EdgeWeight
g2	g2	1.0
g3	g3	1.0
g1	g8	1.0
g1	g7	1.0
g1	g6	1.0
g8	g1	1.0
g1	g1	1.0
g2	g1	1.0
g8	g8	1.0
g1	g2	1.0
g2	g7	0.999994
g3	g1	0.999991
g2	g6	0.990815
g5	g6	0.9282159999999999
g1	g5	0.917776
g2	g5	0.8040039999999999
g5	g7	0.774111
g5	g5	0.705975
g6	g2	0.702816
g7	g2	0.681292
g3	g6	0.607274
g8	g7	0.5990770000000001
g7	g5	0.453212
g5	g8	0.37353000000000003
g3	g7	0.33723000000000003
g7	g4	0.322356
g8	g2	0.310105
g5	g4	0.272727
g8	g4	0.26403699999999997
g4	g2	0.248768
g3	g4	0.20083299999999998
g6	g4	0.192962
g8	g5	0.190798
g5	g2	0.185879
g5	g3	0.184891
g2	g8	0.18324100000000001
g8	g3	0.182358
g3	g2	0.177546
g4	g3	0.16833199999999998
g3	g5	0.155079
g4	g5	0.133952
g6	g6	0.13324
g7	g8	0.1286
g4	g8	0.116291
g4	g4	0.11339400000000001
g6	g3	0.102326
g1	g4	0.099098
g2	g3	0.095898
g8	g6	0.084601
g6	g1	0.080803
g7	g6	0.08012999999999999
g7	g1	0.080062
g6	g5	0.078986
g7	g7	0.071166
g4	g7	0.068902
g2	g4	0.063042
g7	g3	0.059169000000000006
g3	g8	0.057294000000000005
g1	g3	0.053514
g4	g6	0.052897
g4	g1	0.043514
g6	g7	0.034905
g6	g8	0.034594
g5	g1	0.026437000000000002
