Gene1	Gene2	EdgeWeight
g4	g6	-0.8580711992042022
g5	g6	-0.3499541221862722
g4	g1	-0.1877790097270061
g5	g1	-0.1775684292344772
g2	g3	0.1092649321777938
g1	g2	0.1077896149437017
g6	g7	0.0772443784534231
g5	g7	-0.0759592523262232
g4	g8	0.062128368633227
g1	g7	-0.0532802204505284
g6	g1	-0.052006917859629
g3	g1	-0.02876799543963
g4	g2	0.0238792123498384
g2	g1	0.0212959728423223
g5	g2	-0.0211717116513483
g7	g1	-0.0211023316208994
g4	g3	-0.018498536980176
g7	g2	-0.0162561500903283
g1	g6	-0.0133393047046532
g3	g2	-0.0128351111912868
g3	g7	0.0123013971293193
g2	g7	0.0118411428010594
g5	g3	0.0114941916762878
g4	g7	-0.0095830644153673
g8	g1	-0.0092139459128873
g7	g6	-0.008756394054047
g8	g2	-0.0087262313238845
g3	g6	0.0078961438406456
g6	g2	0.0073290796936633
g7	g3	-0.0063632786565417
g6	g3	-0.0061641109380038
g8	g7	-0.0051583642352304
g5	g8	-0.0048006274030353
g7	g8	-0.0046729815369695
g1	g3	0.0040558441862223
g2	g8	-0.0036341868976411
g2	g6	-0.0033422722907883
g4	g5	-0.0027052765079951
g8	g3	-0.0016763070060898
g6	g8	0.0015060496111564
g1	g8	-0.0013799709181115
g8	g6	-0.0008066029022619
g1	g4	0.0006549889119869
g7	g4	0.0005362410732782
g8	g4	-0.0004934160628467
g8	g5	-0.0002524221448334
g3	g5	-0.000231069373389
g7	g5	-0.0002291842954284
g6	g4	0.0001854354524231
g1	g5	-0.0001688432395465
g6	g5	-0.0001146385914153
g3	g4	9.25194883167207e-05
g5	g4	-7.10176076790749e-05
g2	g4	-6.973237582956367e-05
g2	g5	-3.0805831500340655e-05
g3	g8	-1.4293806196486306e-05
g8	g8	0.0
g2	g2	0.0
g3	g3	0.0
g4	g4	0.0
g5	g5	0.0
g6	g6	0.0
g7	g7	0.0
g1	g1	0.0
