S	N	1.9776335497513036
N	S	1.9776335497513036
T	Z	1.8997480286844528
Z	T	1.8997480286844528
s	R2	1.802972461036445
R2	s	1.802972461036445
s	z	1.7188483088228406
z	s	1.7188483088228406
R3	Z	1.716965017242685
Z	R3	1.716965017242685
T	E	1.7004754601886354
E	T	1.7004754601886354
z	R2	1.686731798448906
R2	z	1.686731798448906
S	z	1.6107343967745986
z	S	1.6107343967745986
R3	E	1.6038107412810139
E	R3	1.6038107412810139
E	N	1.5056392511713699
N	E	1.5056392511713699
Z	R2	1.4201071155019436
R2	Z	1.4201071155019436
s	Z	1.3843141735119016
Z	s	1.3843141735119016
s	E	1.3672968724993977
E	s	1.3672968724993977
S	E	1.2754778831510438
E	S	1.2754778831510438
S	Z	1.057659794203461
Z	S	1.057659794203461
S	R3	1.0440487258723152
R3	S	1.0440487258723152
z	Z	0.9747268428469985
Z	z	0.9747268428469985
s	R3	0.9261135070712807
R3	s	0.9261135070712807
z	E	0.9202500965353371
E	z	0.9202500965353371
R2	N	0.8264172265601567
N	R2	0.8264172265601567
R3	z	0.808151611597685
z	R3	0.808151611597685
R3	R2	0.7972088338917714
R2	R3	0.7972088338917714
T	z	0.77068969895807
z	T	0.77068969895807
R2	E	0.7680590383770669
E	R2	0.7680590383770669
s	N	0.6328851869542103
N	s	0.6328851869542103
T	S	0.5327855388705098
S	T	0.5327855388705098
S	R2	0.49223444791218846
R2	S	0.49223444791218846
T	s	0.47856610581565123
s	T	0.47856610581565123
s	S	0.4368539585618371
S	s	0.4368539585618371
T	N	0.4073286176396612
N	T	0.4073286176396612
R3	N	0.33999126259652446
N	R3	0.33999126259652446
z	N	0.33758942719180457
N	z	0.33758942719180457
T	R2	0.3050995097183347
R2	T	0.3050995097183347
Z	N	0.2388918167820688
N	Z	0.2388918167820688
T	R3	0.11788377675357489
R3	T	0.11788377675357489
Z	E	0.10859519153340814
E	Z	0.10859519153340814
