Gene1	Gene2	EdgeWeight
g2	g2	1.0
g3	g3	1.0
g4	g4	1.0
g1	g1	1.0
g5	g5	1.0
g6	g6	1.0
g7	g7	1.0
g8	g8	1.0
g3	g6	-0.574397467860825
g6	g3	-0.574397467860825
g3	g8	-0.518727391819668
g8	g3	-0.518727391819668
g3	g7	-0.4885679725314579
g7	g3	-0.4885679725314579
g2	g7	-0.466126973275243
g7	g2	-0.466126973275243
g2	g8	-0.43907080052718
g8	g2	-0.43907080052718
g2	g6	-0.437355893216466
g6	g2	-0.43735589321646506
g8	g6	-0.422766737181269
g6	g8	-0.422766737181269
g1	g7	-0.356500321318553
g7	g1	-0.356500321318553
g7	g6	-0.32089695491191805
g6	g7	-0.32089695491191805
g6	g1	-0.264173343939825
g1	g6	-0.264173343939825
g1	g3	-0.240793904016202
g3	g1	-0.240793904016202
g1	g8	-0.196429210782633
g8	g1	-0.196429210782633
g7	g8	-0.155230170426258
g8	g7	-0.155230170426258
g3	g2	-0.146115336175026
g2	g3	-0.146115336175026
g5	g3	-0.12296060053311698
g3	g5	-0.12296060053311698
g5	g7	-0.101679788976381
g7	g5	-0.101679788976381
g8	g4	0
g4	g8	0
g8	g5	0
g5	g8	0
g5	g4	0
g4	g5	0
g2	g1	0
g1	g2	0
g7	g4	0
g4	g7	0
g4	g1	0
g1	g4	0
g2	g5	0
g5	g2	0
g2	g4	0
g4	g2	0
g4	g3	0
g3	g4	0
g5	g1	0
g1	g5	0
g6	g4	0
g4	g6	0
g6	g5	0
g5	g6	0
