Gene1	Gene2	EdgeWeight
g11	g7	120
g3	g7	119
g10	g7	118
g3	g4	117
g2	g2	116
g2	g7	115
g3	g5	114
g8	g5	113
g7	g5	112
g7	g4	111
g11	g4	110
g1	g5	109
g1	g4	108
g9	g5	107
g10	g5	106
g4	g5	105
g6	g5	104
g5	g5	103
g1	g7	102
g3	g3	101
g9	g7	100
g5	g7	99
g4	g7	98
g11	g5	97
g7	g7	96
g8	g7	95
g8	g4	94
g8	g6	93
g9	g6	92
g2	g5	91
g9	g4	90
g4	g4	89
g2	g4	88
g5	g11	87
g7	g6	86
g10	g4	85
g6	g7	84
g2	g3	83
g5	g4	82
g1	g1	81
g7	g11	80
g10	g6	79
g1	g2	78
g4	g11	77
g9	g2	76
g11	g2	75
g3	g6	74
g8	g2	73
g6	g1	72
g6	g4	71
g5	g6	70
g11	g11	69
g6	g11	68
g4	g10	67
g6	g6	66
g4	g1	65
g1	g6	64
g11	g6	63
g6	g2	62
g7	g3	61
g9	g1	60
g5	g1	59
g7	g1	58
g4	g6	57
g10	g1	56
g8	g3	55
g1	g11	54
g2	g6	53
g5	g10	52
g10	g11	51
g10	g8	50
g2	g11	49
g10	g3	48
g6	g10	47
g8	g1	46
g5	g2	45
g9	g11	44
g11	g1	43
g10	g10	42
g3	g11	41
g8	g8	40
g10	g2	39
g11	g3	38
g6	g8	37
g5	g8	36
g3	g1	35
g4	g3	34
g1	g3	33
g4	g8	32
g9	g10	31
g2	g8	30
g6	g3	29
g4	g2	28
g1	g10	27
g9	g3	26
g2	g1	25
g8	g11	24
g3	g10	23
g7	g2	22
g7	g10	21
g11	g10	20
g9	g8	19
g3	g2	18
g3	g9	17
g8	g10	16
g5	g3	15
g3	g8	14
g11	g8	13
g1	g8	12
g2	g10	11
g7	g8	10
g8	g9	9
g2	g9	8
g7	g9	7
g9	g9	6
g11	g9	5
g5	g9	4
g1	g9	3
g6	g9	2
g4	g9	1
g10	g9	0
