Gene1	Gene2	EdgeWeight
x_g4	x_g9	120
x_g7	x_g7	119
x_g9	x_g7	118
x_g9	x_g4	117
x_g8	x_g6	116
x_g2	x_g8	115
x_g6	x_g5	114
x_g9	x_g9	113
x_g5	x_g8	112
x_g1	x_g7	111
x_g2	x_g10	110
x_g10	x_g7	109
x_g5	x_g6	108
x_g10	x_g10	107
x_g6	x_g7	106
x_g1	x_g6	105
x_g7	x_g10	104
x_g7	x_g4	103
x_g3	x_g9	102
x_g7	x_g6	101
x_g11	x_g1	100
x_g10	x_g6	99
x_g9	x_g5	98
x_g8	x_g10	97
x_g10	x_g1	96
x_g11	x_g11	95
x_g3	x_g6	94
x_g4	x_g4	93
x_g5	x_g4	92
x_g6	x_g9	91
x_g11	x_g4	90
x_g7	x_g9	89
x_g6	x_g8	88
x_g4	x_g10	87
x_g8	x_g9	86
x_g4	x_g7	85
x_g4	x_g8	84
x_g5	x_g9	83
x_g3	x_g2	82
x_g2	x_g4	81
x_g9	x_g11	80
x_g3	x_g8	79
x_g3	x_g10	78
x_g2	x_g6	77
x_g11	x_g6	76
x_g3	x_g4	75
x_g2	x_g9	74
x_g10	x_g4	73
x_g6	x_g4	72
x_g10	x_g8	71
x_g6	x_g6	70
x_g4	x_g1	69
x_g1	x_g5	68
x_g11	x_g3	67
x_g11	x_g9	66
x_g3	x_g3	65
x_g5	x_g5	64
x_g1	x_g10	63
x_g4	x_g5	62
x_g9	x_g10	61
x_g2	x_g11	60
x_g1	x_g3	59
x_g8	x_g4	58
x_g2	x_g2	57
x_g5	x_g10	56
x_g5	x_g11	55
x_g8	x_g2	54
x_g1	x_g4	53
x_g10	x_g5	52
x_g6	x_g10	51
x_g8	x_g3	50
x_g4	x_g11	49
x_g11	x_g2	48
x_g8	x_g11	47
x_g1	x_g11	46
x_g8	x_g8	45
x_g7	x_g11	44
x_g9	x_g8	43
x_g10	x_g11	42
x_g1	x_g2	41
x_g3	x_g11	40
x_g6	x_g11	39
x_g6	x_g3	38
x_g1	x_g1	37
x_g9	x_g6	36
x_g2	x_g3	35
x_g8	x_g5	34
x_g2	x_g7	33
x_g11	x_g7	32
x_g7	x_g8	31
x_g5	x_g2	30
x_g7	x_g5	29
x_g7	x_g1	28
x_g11	x_g8	27
x_g1	x_g8	26
x_g3	x_g7	25
x_g11	x_g5	24
x_g11	x_g10	23
x_g8	x_g1	22
x_g1	x_g9	21
x_g4	x_g6	20
x_g5	x_g1	19
x_g8	x_g7	18
x_g10	x_g9	17
x_g2	x_g5	16
x_g5	x_g7	15
x_g3	x_g5	14
x_g5	x_g3	13
x_g9	x_g1	12
x_g3	x_g1	11
x_g6	x_g1	10
x_g7	x_g2	9
x_g7	x_g3	8
x_g4	x_g3	7
x_g9	x_g3	6
x_g10	x_g2	5
x_g2	x_g1	4
x_g10	x_g3	3
x_g4	x_g2	2
x_g6	x_g2	1
x_g9	x_g2	0
