Gene1	Gene2	EdgeWeight
g8	g8	1.0
g5	g8	1.0
g5	g7	1.0
g5	g6	1.0
g8	g5	1.0
g5	g5	1.0
g5	g1	0.999975
g2	g5	0.999503
g4	g8	0.998452
g5	g4	0.991944
g8	g4	0.983952
g7	g6	0.978193
g8	g2	0.9652459999999999
g4	g7	0.94375
g2	g7	0.898418
g7	g7	0.859151
g6	g6	0.838678
g5	g2	0.743859
g4	g2	0.734092
g6	g5	0.707557
g6	g7	0.677245
g2	g8	0.641247
g4	g3	0.603626
g4	g4	0.567597
g6	g4	0.484237
g1	g1	0.42558100000000004
g1	g4	0.344
g6	g8	0.33613699999999996
g1	g8	0.315182
g8	g1	0.289135
g6	g2	0.280531
g8	g7	0.258617
g7	g2	0.24580700000000003
g7	g8	0.229294
g7	g1	0.228357
g3	g5	0.216919
g1	g3	0.17843900000000001
g7	g5	0.178181
g8	g6	0.134492
g1	g2	0.127479
g4	g6	0.12274000000000002
g7	g3	0.117336
g2	g6	0.112604
g2	g2	0.100522
g2	g1	0.098636
g8	g3	0.093595
g1	g6	0.084272
g3	g1	0.07639
g7	g4	0.076238
g3	g3	0.07104099999999999
g4	g1	0.05550599999999999
g3	g6	0.055374
g4	g5	0.054527
g2	g4	0.053377999999999995
g2	g3	0.049422
g6	g3	0.046668
g1	g5	0.045792
g6	g1	0.035311
g3	g2	0.034678
g5	g3	0.030556
g3	g4	0.019981
g1	g7	0.011614
g3	g7	0.008298
g3	g8	0.0
