g2 g3 0.0142987506455917
g2 g4 0.0165878783783184
g2 g1 -0.0203267553662571
g2 g5 0.0533552693790013
g2 g6 0.0394129899999918
g2 g7 0.0667121353496025
g2 g8 0.0250383424771166
g3 g2 0.0303288459408959
g3 g4 0.0187359224426091
g3 g1 0.0133247167389501
g3 g5 0.0157064841181343
g3 g6 0.0396168182178945
g3 g7 0.0297736612550177
g3 g8 0.0250449968387657
g4 g2 0.0216302003468162
g4 g3 0.0486110749271071
g4 g1 0.0328065268073926
g4 g5 0.0342614911695208
g4 g6 0.00674351414448195
g4 g7 0.046029461104976
g4 g8 0.0119728305514621
g1 g2 0.0132132802999242
g1 g3 0.0217413213788386
g1 g4 0.0168216802058735
g1 g5 0.0207050047394108
g1 g6 0.00678777152737107
g1 g7 0.0708776081363042
g1 g8 0.0495718622837643
g5 g2 0.0217120929553375
g5 g3 0.0194737128475527
g5 g4 0.0340371411462842
g5 g1 0.0121613370132427
g5 g6 0.0119905049770487
g5 g7 0.0283673978185934
g5 g8 0.0418008231816835
g6 g2 0.0334975038357033
g6 g3 0.0329267116468954
g6 g4 0.0689070176445916
g6 g1 0.0319623086939939
g6 g5 0.0584032683486829
g6 g7 0.0133521151226079
g6 g8 0.00603467030689155
g7 g2 -0.00809872770527072
g7 g3 0.0359778009297167
g7 g4 0.0287054262953262
g7 g1 0.0392779463817896
g7 g5 0.0277184332446986
g7 g6 0.0163780786791719
g7 g8 0.057044714401547
g8 g2 0.0447078893040402
g8 g3 0.049021317268287
g8 g4 0.0328203053300058
g8 g1 0.0179838266224494
g8 g5 0.0443606757218344
g8 g6 0.0427247982389642
g8 g7 0.0558717319342693
