g2	g11	1.871319376940344
g11	g2	1.871319376940344
g3	g11	1.835812398132945
g11	g3	1.835812398132945
g3	g9	1.7333887035628681
g9	g3	1.7333887035628681
g2	g3	1.723564274382881
g3	g2	1.723564274382881
g1	g10	1.7060324741472055
g10	g1	1.7060324741472055
g5	g6	1.7008141537925578
g6	g5	1.7008141537925578
g2	g8	1.6985356109651697
g8	g2	1.6985356109651697
g3	g10	1.6872446021964091
g10	g3	1.6872446021964091
g2	g9	1.6842844493356417
g9	g2	1.6842844493356417
g3	g8	1.6465159404897227
g8	g3	1.6465159404897227
g1	g11	1.5635754037165726
g11	g1	1.5635754037165726
g2	g10	1.5413881159982963
g10	g2	1.5413881159982963
g4	g9	1.4538919214011963
g9	g4	1.4538919214011963
g4	g7	1.420041743793114
g7	g4	1.420041743793114
g9	g11	1.3871085792510047
g11	g9	1.3871085792510047
g10	g11	1.3858547308548663
g11	g10	1.3858547308548663
g7	g9	1.3757211777777187
g9	g7	1.3757211777777187
g8	g11	1.3140913131146037
g11	g8	1.3140913131146037
g5	g8	1.2631230851859887
g8	g5	1.2631230851859887
g1	g2	1.2444414224186966
g2	g1	1.2444414224186966
g6	g10	1.2369909285108256
g10	g6	1.2369909285108256
g4	g10	1.222331768630447
g10	g4	1.222331768630447
g3	g5	1.1771310017111647
g5	g3	1.1771310017111647
g7	g8	1.1577608777201864
g8	g7	1.1577608777201864
g1	g3	1.134388134430095
g3	g1	1.134388134430095
g1	g6	1.1128275613838325
g6	g1	1.1128275613838325
g3	g4	1.0950152336561145
g4	g3	1.0950152336561145
g7	g11	1.0469741079691555
g11	g7	1.0469741079691555
g9	g10	1.0310313934836766
g10	g9	1.0310313934836766
g8	g9	0.9948364430108394
g9	g8	0.9948364430108394
g8	g10	0.9769550456498901
g10	g8	0.9769550456498901
g2	g5	0.9623740031008454
g5	g2	0.9623740031008454
g5	g7	0.9571856790010735
g7	g5	0.9571856790010735
g6	g8	0.9349157004340188
g8	g6	0.9349157004340188
g6	g9	0.8794773495707724
g9	g6	0.8794773495707724
g2	g6	0.865176888869133
g6	g2	0.865176888869133
g2	g4	0.8474075918773403
g4	g2	0.8474075918773403
g1	g4	0.8105642762765521
g4	g1	0.8105642762765521
g6	g11	0.7666391292885784
g11	g6	0.7666391292885784
g4	g11	0.7636857002662387
g11	g4	0.7636857002662387
g5	g11	0.7112806860352205
g11	g5	0.7112806860352205
g1	g9	0.6625403505216803
g9	g1	0.6625403505216803
g1	g5	0.6106545815009466
g5	g1	0.6106545815009466
g2	g7	0.5641926002639502
g7	g2	0.5641926002639502
g5	g9	0.5303378355134951
g9	g5	0.5303378355134951
g5	g10	0.4905604646684928
g10	g5	0.4905604646684928
g4	g8	0.41947838490790224
g8	g4	0.41947838490790224
g1	g7	0.33246398701960744
g7	g1	0.33246398701960744
g3	g7	0.233701880430303
g7	g3	0.233701880430303
g6	g7	0.22821187962536704
g7	g6	0.22821187962536704
g4	g6	0.18298243887396523
g6	g4	0.18298243887396523
g7	g10	0.14725071976438053
g10	g7	0.14725071976438053
g3	g6	0.11764255055937098
g6	g3	0.11764255055937098
g1	g8	0.09212897849828067
g8	g1	0.09212897849828067
g4	g5	0.01173181014824787
g5	g4	0.01173181014824787
