Gene1	Gene2	EdgeWeight
g3	g8	38.650053167993605
g3	g11	18.0018098895872
g1	g8	11.7602335833665
g11	g8	11.754072700090198
g2	g9	10.9913900796556
g3	g9	10.868633298533
g3	g5	10.6731842033358
g3	g7	10.3548337290335
g6	g10	8.91501691209378
g3	g10	8.67373412488641
g3	g3	8.49945109856767
g6	g9	8.02709034211407
g3	g6	7.78478265446601
g7	g7	7.61579020442049
g7	g9	7.46166734626623
g2	g8	7.1571802765463195
g2	g10	5.999317067689941
g11	g11	5.786488273086129
g1	g1	5.513268300714611
g2	g2	4.9576294515375094
g7	g10	4.83678430769483
g4	g4	4.823311343846731
g6	g6	4.48359055039934
g5	g5	3.92102861825081
g2	g11	3.90432989933694
g5	g8	3.8720626598164904
g1	g9	3.75834320427827
g1	g11	3.4967920393712
g7	g8	3.30698803565683
g4	g10	3.25183828686864
g5	g10	3.05865251678029
g4	g7	2.96041116772546
g11	g9	2.85949386242441
g2	g5	2.7134850012604903
g1	g6	2.68602567741876
g8	g8	2.62248147669348
g5	g9	2.49195579518398
g11	g10	2.3826205747144704
g3	g1	2.30051214748427
g11	g3	2.10903118842969
g2	g1	2.01583289129587
g1	g2	2.0132532807492702
g6	g7	1.9524615591538
g1	g3	1.9310177582649999
g10	g8	1.92960128421188
g9	g10	1.92716742144213
g1	g5	1.9094433715780401
g9	g9	1.8361645020084199
g4	g8	1.79027537065526
g1	g10	1.7288608278062498
g4	g6	1.66371871135396
g7	g6	1.66238117768676
g3	g2	1.6350592477103
g5	g4	1.6327368250538101
g8	g9	1.48758701759665
g5	g7	1.47743464361474
g11	g2	1.47410322106435
g2	g7	1.42420247769579
g4	g2	1.34226604282487
g6	g2	1.34098822463321
g7	g1	1.2233663090538602
g7	g2	1.21131799096408
g5	g3	1.15720110254449
g6	g8	1.1571398343608301
g4	g1	1.1071701361427
g3	g4	1.04368457746678
g8	g11	1.02099402487164
g6	g11	1.02066401170917
g6	g1	1.01981239039081
g11	g1	0.9244409283144671
g1	g4	0.8834746321373679
g9	g8	0.810859821746466
g1	g7	0.76629761617827
g11	g7	0.7662434917696971
g11	g6	0.748947645811577
g6	g5	0.746609098679086
g5	g6	0.717913608541808
g7	g5	0.691515163279348
g11	g4	0.670684605446712
g4	g9	0.636893553669459
g11	g5	0.572571784041342
g10	g10	0.564480126355731
g7	g3	0.5394619723519389
g8	g10	0.5028439649191501
g2	g6	0.488072426505759
g8	g2	0.45927190591418604
g8	g7	0.45210337767825104
g8	g5	0.42796312843109996
g2	g3	0.420976958067982
g8	g1	0.3651500310674439
g9	g4	0.355134197786007
g6	g4	0.336675144736709
g10	g1	0.334859565805346
g4	g5	0.33436066324839303
g9	g5	0.316647552778375
g8	g3	0.310563239583734
g9	g1	0.30941639596945303
g2	g4	0.302200248934271
g10	g11	0.281205024974918
g10	g7	0.255665883271157
g9	g6	0.24913973774682102
g4	g3	0.23581672820955604
g5	g11	0.20632847472137802
g7	g11	0.197359872169613
g5	g2	0.17990068678791699
g7	g4	0.174354799773486
g10	g9	0.167740198902986
g10	g4	0.128536672756133
g9	g3	0.0774030348652539
g9	g2	0.0771477242512982
g8	g6	0.0576580657244861
g10	g6	0.0491399970402842
g6	g3	0.0403776191937089
g5	g1	0.0396159460025018
g4	g11	0.033490160878294
g9	g7	0.0108312572027533
g8	g4	0.00905670304877811
g10	g2	0.00840133592608607
g10	g5	0.00773269513756505
g9	g11	0.00322661910964298
g10	g3	0.00155204712468274
