Gene1	Gene2	EdgeWeight
g7	g1	0.130124961583457
g7	g2	0.0824546503797339
g2	g3	0.0730508368032208
g2	g8	0.0615707201580973
g6	g3	0.0550600376426368
g1	g3	0.054679766815952005
g3	g2	0.0532811966352548
g2	g7	0.0525386807726337
g8	g3	0.0504769566112725
g3	g1	0.049719863409687995
g6	g1	0.0496311379266005
g1	g7	0.0485051239308173
g6	g7	0.04815477229547401
g7	g8	0.0433902657747372
g4	g8	0.0433321980371908
g6	g4	0.0411688149082335
g4	g2	0.0409969174526213
g6	g8	0.0402662147850045
g3	g7	0.0394713926079685
g2	g6	0.0377380743659759
g4	g7	0.0374538859136248
g4	g5	0.0369216476155552
g7	g6	0.0366002778676058
g8	g6	0.0355273752759364
g3	g8	0.0351941742618114
g5	g3	0.0336042637411832
g8	g2	0.0332729845219078
g4	g3	0.0323507948806736
g1	g8	0.0319981552828185
g5	g8	0.0316944214355794
g8	g7	0.0315256841289632
g4	g6	0.0311385408811273
g5	g4	0.0303819257175668
g8	g4	0.0303132746291605
g5	g1	0.0281005755702481
g1	g6	0.0264595296471212
g7	g5	0.026147828394096
g7	g3	0.0258091324514013
g8	g1	0.0248934088695844
g2	g5	0.0238034899616213
g6	g2	0.0226467842084197
g6	g5	0.0217803261030249
g1	g2	0.0206470256632844
g2	g1	0.020039303986932
g4	g1	0.0198473843506625
g2	g4	0.0183728076354728
g3	g4	0.0178764103692465
g7	g4	0.0157767477010004
g5	g7	0.0152698387716392
g3	g6	0.014424707477709
g3	g5	0.0137999043875517
g1	g4	0.00962237196444425
g1	g5	0.0094132704699778
g8	g5	0.00918151102749466
g5	g2	0.00546445354543998
g5	g6	0.004151456004643579
