Gene1	Gene2	EdgeWeight
g2	g2	1.0
g3	g3	1.0
g4	g4	1.0
g1	g1	1.0
g5	g5	1.0
g6	g6	1.0
g7	g7	1.0
g8	g8	1.0
g4	g3	-0.735753578294685
g3	g4	-0.735753578294685
g4	g8	-0.547834719646694
g8	g4	-0.547834719646694
g2	g4	-0.44222252213240604
g4	g2	-0.44222252213240604
g1	g4	-0.427999370467924
g4	g1	-0.427999370467924
g1	g3	-0.367471576149121
g3	g1	-0.367471576149121
g3	g8	-0.36106852127670297
g8	g3	-0.36106852127670297
g7	g3	-0.23730937588634698
g3	g7	-0.23730937588634698
g6	g5	0.214112837463964
g5	g6	0.214112837463964
g6	g8	-0.21327466936118497
g8	g6	-0.21327466936118497
g6	g3	-0.19273940775144802
g3	g6	-0.19273940775144802
g5	g7	0
g7	g5	0
g8	g1	0
g1	g8	0
g8	g5	0
g5	g8	0
g8	g2	0
g2	g8	0
g2	g3	0
g3	g2	0
g7	g6	0
g6	g7	0
g1	g2	0
g2	g1	0
g8	g7	0
g7	g8	0
g7	g4	0
g4	g7	0
g6	g1	0
g1	g6	0
g2	g6	0
g6	g2	0
g3	g5	0
g5	g3	0
g5	g2	0
g2	g5	0
g1	g7	0
g7	g1	0
g4	g5	0
g5	g4	0
g2	g7	0
g7	g2	0
g4	g6	0
g6	g4	0
g5	g1	0
g1	g5	0
