g3	g4	1.878188766514801
g4	g3	1.878188766514801
g2	g3	1.7623857086569077
g3	g2	1.7623857086569077
g1	g8	1.6971491426280325
g8	g1	1.6971491426280325
g2	g4	1.6205231745237256
g4	g2	1.6205231745237256
g4	g1	1.5606333428322703
g1	g4	1.5606333428322703
g4	g8	1.5539518859094803
g8	g4	1.5539518859094803
g2	g8	1.5529179463354905
g8	g2	1.5529179463354905
g2	g1	1.4157961586513155
g1	g2	1.4157961586513155
g5	g6	1.2806989723655247
g6	g5	1.2806989723655247
g1	g6	1.2555620819795448
g6	g1	1.2555620819795448
g3	g8	1.118307389512203
g8	g3	1.118307389512203
g3	g1	1.1101310501486277
g1	g3	1.1101310501486277
g3	g7	1.083388641988757
g7	g3	1.083388641988757
g2	g6	1.0339590025688206
g6	g2	1.0339590025688206
g1	g5	0.967119622156949
g5	g1	0.967119622156949
g2	g7	0.9645603618878197
g7	g2	0.9645603618878197
g4	g5	0.9411611733388509
g5	g4	0.9411611733388509
g3	g5	0.9245718693208834
g5	g3	0.9245718693208834
g1	g7	0.9059741070786396
g7	g1	0.9059741070786396
g3	g6	0.8948816687932055
g6	g3	0.8948816687932055
g4	g6	0.867317526268363
g6	g4	0.867317526268363
g4	g7	0.7578712106040587
g7	g4	0.7578712106040587
g5	g8	0.44073332845603697
g8	g5	0.44073332845603697
g7	g8	0.38087153451052236
g8	g7	0.38087153451052236
g2	g5	0.2933141767493259
g5	g2	0.2933141767493259
g6	g8	0.2247442991312071
g8	g6	0.2247442991312071
g6	g7	0.2034487096085365
g7	g6	0.2034487096085365
g5	g7	0.0783141160356152
g7	g5	0.0783141160356152
