g1 g2 0.0779287326817352
g1 g3 0.04787290008951
g1 g4 0.0205302351120078
g1 g5 0.0300366732490215
g1 g6 0.0226892132702133
g1 g7 0.0375555663334825
g1 g8 0.0338400388430745
g1 g9 0.0152103229570754
g1 g10 0.0355480606373617
g1 g11 0.0206047059606223
g2 g1 0.0931145465314937
g2 g3 0.0341145018088599
g2 g4 0.0262114682019823
g2 g5 0.035217185258831
g2 g6 0.0211051887524191
g2 g7 0.0300442655691636
g2 g8 0.021690654075773
g2 g9 0.0305525092256968
g2 g10 0.00880194435317393
g2 g11 0.0219674354755248
g3 g1 0.12739766753858
g3 g2 0.0479287139012771
g3 g4 0.0466650589243433
g3 g5 0.0263787821357833
g3 g6 0.0287731912181084
g3 g7 0.0220371302991795
g3 g8 0.0437078522271232
g3 g9 0.0123270675116779
g3 g10 0.0270696906784403
g3 g11 0.029329092676266
g4 g1 0.0480917741976594
g4 g2 0.0419583442860668
g4 g3 0.0524672021419475
g4 g5 0.0606691808875244
g4 g6 0.0411104642355785
g4 g7 0.0459472755704275
g4 g8 0.0316665938327881
g4 g9 0.0243841206016475
g4 g10 -0.0174534344400717
g4 g11 -0.000955784001247168
g5 g1 0.0432839251557828
g5 g2 0.0505320066552905
g5 g3 0.0354857276056359
g5 g4 0.0345161747131861
g5 g6 0.00419241638643792
g5 g7 0.023220446744697
g5 g8 0.00902237871979296
g5 g9 0.0126416272986588
g5 g10 0.0332663622533511
g5 g11 0.0227237747179151
g6 g1 0.0571249130671075
g6 g2 0.034751233348116
g6 g3 0.0726853782237981
g6 g4 0.052026191574931
g6 g5 0.0560086483097186
g6 g7 0.0511799345829193
g6 g8 -0.00208046097220609
g6 g9 0.0553794211316641
g6 g10 0.0303127700739694
g6 g11 0.0101100898151788
g7 g1 0.0039061065769871
g7 g2 0.0136268765451418
g7 g3 0.0106578741477514
g7 g4 0.026106342065024
g7 g5 0.0318675293188206
g7 g6 0.00797973240414058
g7 g8 0.0181763698664922
g7 g9 0.0391868195166829
g7 g10 0.0429273151226142
g7 g11 0.00670217759909128
g8 g1 0.0181465720521876
g8 g2 0.0197109586893985
g8 g3 0.0014841390285976
g8 g4 0.0295084534840907
g8 g5 0.0678485293449275
g8 g6 0.0316328511370124
g8 g7 0.019777855710835
g8 g9 0.0341366702376759
g8 g10 0.0391723143977866
g8 g11 0.0274060366777157
g9 g1 0.0156805176103326
g9 g2 0.0351129155785783
g9 g3 0.0306791498285507
g9 g4 0.0421048702312524
g9 g5 0.0214747859819214
g9 g6 0.0585321225163471
g9 g7 0.000960097372431625
g9 g8 0.0305873971334633
g9 g10 0.0437731624622101
g9 g11 0.020474263477963
g10 g1 0.0220497650097114
g10 g2 -0.00809704750120322
g10 g3 0.014946745506767
g10 g4 0.0268641051333941
g10 g5 0.0171807034484911
g10 g6 0.0291965119272972
g10 g7 -0.00289907237638579
g10 g8 0.024835619668847
g10 g9 0.0293026816225976
g10 g11 0.0297024822233281
g11 g1 0.0376694487577332
g11 g2 0.0325934319048064
g11 g3 0.000213913656256705
g11 g4 0.0157719430232906
g11 g5 0.0200889127425776
g11 g6 0.0232321536512017
g11 g7 0.0299114514750831
g11 g8 -0.0039962103398706
g11 g9 0.0254364508113706
g11 g10 0.0219579441621912
