Gene1	Gene2	EdgeWeight
g7	g3	1.6711066836357502
g10	g3	1.41114432146828
g7	g1	1.0
g7	g10	0.9341503154463
g10	g1	0.8106970503031892
g10	g2	0.7996643304664179
g7	g8	0.7480354267319108
g11	g4	0.7163353583843639
g7	g11	0.690954892737499
g2	g4	0.687758830544046
g6	g4	0.6394555110078989
g7	g2	0.616643169251918
g7	g4	0.588842004996609
g10	g8	0.587326099881534
g10	g11	0.581976630092952
g6	g11	0.563775934857636
g9	g4	0.550781618620619
g5	g4	0.527124345207611
g1	g4	0.521338982047545
g7	g7	0.5100526599822429
g11	g8	0.49486284193145097
g8	g4	0.48691964339356403
g1	g8	0.45294606029314705
g2	g8	0.438655893895661
g6	g3	0.41730874856745703
g6	g8	0.403174820285151
g6	g9	0.39919632860420207
g6	g5	0.37541889047772997
g3	g4	0.36178567779292703
g3	g8	0.34832863366714095
g10	g9	0.342571273562717
g11	g9	0.328806523639518
g3	g1	0.308246034645015
g11	g11	0.307220308736739
g7	g9	0.29436700746516303
g3	g3	0.28882922677865097
g8	g8	0.287710424643664
g3	g10	0.27746514926289195
g1	g1	0.273009223813728
g8	g9	0.270285285555758
g2	g10	0.26894563771908897
g1	g11	0.268323154657855
g1	g9	0.267823243512195
g6	g2	0.26071059878355
g2	g9	0.254527238977674
g6	g10	0.251866833597807
g1	g10	0.25119040890419
g2	g5	0.24797050088896103
g8	g11	0.23881844072008698
g6	g7	0.23500040280460197
g10	g7	0.23227650239967604
g10	g4	0.23097676366866196
g1	g5	0.23037369342741898
g11	g10	0.22841599747067604
g9	g9	0.226437179518307
g5	g9	0.21997143516092396
g8	g5	0.202022936517703
g11	g1	0.199678251730313
g6	g1	0.198525326832298
g3	g11	0.192211037609067
g2	g11	0.18635672188278102
g1	g3	0.18180616319057502
g11	g2	0.18006386423042103
g10	g5	0.17838043098718398
g2	g1	0.175842052397779
g1	g2	0.174514198146321
g7	g5	0.17152101395053
g3	g9	0.15603266065077803
g3	g2	0.154842740072023
g5	g11	0.149788518706924
g3	g5	0.128830108915601
g5	g5	0.12255313288624
g1	g7	0.117281438640738
g3	g7	0.11155281223469699
g10	g10	0.11112059882527302
g11	g5	0.107459820131385
g4	g9	0.106272947367904
g8	g10	0.0790164253430221
g11	g3	0.0778259338134865
g9	g11	0.0651033436667545
g4	g4	0.0643308255974463
g8	g2	0.0590977017374748
g4	g11	0.0453840419948071
g2	g7	0.0404005011697086
g8	g1	0.0294974053485808
g9	g8	0.0293664376310775
g11	g7	0.022988004259776998
g8	g7	0.0216394941767554
g2	g2	0.0161516534652375
g7	g6	0.0119338175935931
g6	g6	0.00871999827260006
g5	g8	0.008295562233065771
g2	g6	0.00707736187860055
g1	g6	0.00538793768134037
g3	g6	0.00477362120148322
g10	g6	0.0026695100288610697
g8	g6	0.00229238990475992
g9	g10	0.0012292107574688
g11	g6	0.00108047497621799
g5	g6	0.000363994535534931
g4	g7	0.0
g9	g5	0.0
g4	g6	0.0
g9	g6	0.0
g4	g8	0.0
g5	g7	0.0
g9	g7	0.0
g9	g3	0.0
g4	g10	0.0
g4	g5	0.0
g2	g3	0.0
g8	g3	0.0
g5	g3	0.0
g4	g3	0.0
g9	g2	0.0
g5	g2	0.0
g4	g2	0.0
g9	g1	0.0
g5	g1	0.0
g4	g1	0.0
g5	g10	0.0
