Gene1	Gene2	EdgeWeight
x_g4	x_g8	63
x_g4	x_g1	62
x_g3	x_g1	61
x_g3	x_g6	60
x_g4	x_g4	59
x_g6	x_g1	58
x_g2	x_g4	57
x_g3	x_g4	56
x_g7	x_g4	55
x_g2	x_g6	54
x_g6	x_g8	53
x_g5	x_g6	52
x_g3	x_g7	51
x_g8	x_g4	50
x_g8	x_g7	49
x_g2	x_g7	48
x_g1	x_g5	47
x_g2	x_g8	46
x_g6	x_g2	45
x_g5	x_g3	44
x_g2	x_g5	43
x_g1	x_g7	42
x_g8	x_g1	41
x_g7	x_g1	40
x_g1	x_g6	39
x_g5	x_g1	38
x_g7	x_g8	37
x_g7	x_g7	36
x_g6	x_g4	35
x_g5	x_g4	34
x_g7	x_g6	33
x_g7	x_g2	32
x_g8	x_g8	31
x_g6	x_g3	30
x_g8	x_g6	29
x_g5	x_g7	28
x_g2	x_g1	27
x_g1	x_g8	26
x_g1	x_g1	25
x_g8	x_g3	24
x_g5	x_g2	23
x_g8	x_g2	22
x_g4	x_g2	21
x_g7	x_g3	20
x_g1	x_g3	19
x_g1	x_g4	18
x_g4	x_g6	17
x_g6	x_g6	16
x_g3	x_g5	15
x_g6	x_g7	14
x_g4	x_g7	13
x_g5	x_g5	12
x_g3	x_g8	11
x_g3	x_g2	10
x_g4	x_g3	9
x_g4	x_g5	8
x_g3	x_g3	7
x_g2	x_g2	6
x_g5	x_g8	5
x_g1	x_g2	4
x_g2	x_g3	3
x_g6	x_g5	2
x_g8	x_g5	1
x_g7	x_g5	0
