Gene1	Gene2	EdgeWeight
x_g3	x_g7	63
x_g3	x_g5	62
x_g1	x_g8	61
x_g4	x_g8	60
x_g8	x_g7	59
x_g4	x_g5	58
x_g2	x_g4	57
x_g3	x_g8	56
x_g8	x_g6	55
x_g6	x_g4	54
x_g6	x_g8	53
x_g8	x_g8	52
x_g7	x_g8	51
x_g5	x_g8	50
x_g2	x_g7	49
x_g8	x_g5	48
x_g5	x_g1	47
x_g7	x_g4	46
x_g3	x_g4	45
x_g1	x_g6	44
x_g2	x_g6	43
x_g6	x_g3	42
x_g5	x_g7	41
x_g2	x_g5	40
x_g1	x_g5	39
x_g5	x_g6	38
x_g1	x_g2	37
x_g7	x_g2	36
x_g5	x_g4	35
x_g2	x_g8	34
x_g6	x_g2	33
x_g8	x_g2	32
x_g4	x_g2	31
x_g1	x_g4	30
x_g3	x_g6	29
x_g2	x_g2	28
x_g6	x_g5	27
x_g5	x_g5	26
x_g7	x_g5	25
x_g8	x_g4	24
x_g7	x_g6	23
x_g4	x_g6	22
x_g1	x_g7	21
x_g4	x_g7	20
x_g4	x_g4	19
x_g5	x_g2	18
x_g4	x_g1	17
x_g3	x_g1	16
x_g7	x_g3	15
x_g6	x_g6	14
x_g6	x_g7	13
x_g7	x_g7	12
x_g7	x_g1	11
x_g2	x_g3	10
x_g1	x_g3	9
x_g8	x_g3	8
x_g3	x_g3	7
x_g6	x_g1	6
x_g1	x_g1	5
x_g3	x_g2	4
x_g4	x_g3	3
x_g8	x_g1	2
x_g2	x_g1	1
x_g5	x_g3	0
