Gene1	Gene2	EdgeWeight
g6	g2	11.632477213107801
g7	g2	11.281121464202599
g8	g2	6.547693464643401
g3	g2	4.18214766138999
g7	g5	1.7633604319668301
g1	g2	1.35590834764815
g4	g2	1.16655728426778
g2	g2	1.0
g6	g5	0.958228568856802
g8	g5	0.9343870429864229
g3	g5	0.318468455137157
g4	g5	0.04299754609513201
g7	g3	1.15863240351193e-34
g7	g1	1.00310232947211e-34
g6	g3	9.82240310599529e-35
g6	g1	6.89489248554323e-35
g8	g1	6.16700666860974e-35
g3	g3	3.8121558826288794e-35
g7	g4	3.688185833226e-35
g7	g6	3.32613689011135e-35
g7	g8	3.06863066576141e-35
g2	g1	3.0042817514253697e-35
g4	g4	2.9458595022696e-35
g2	g3	2.74621411923509e-35
g1	g3	2.4860361121539895e-35
g6	g6	2.3765409633261196e-35
g4	g3	2.0745499986113798e-35
g6	g7	1.8827247583762198e-35
g3	g1	1.8535910929969101e-35
g4	g1	1.81610146473518e-35
g6	g8	1.6053240184829196e-35
g4	g7	1.5769189309250098e-35
g3	g6	1.45151118031426e-35
g1	g1	5.366865579989599e-36
g8	g4	8.37449578558946e-37
g4	g6	8.23785862958387e-37
g8	g6	3.50781426638742e-37
g7	g7	0.0
g2	g7	0.0
g3	g7	0.0
g1	g7	0.0
g5	g7	0.0
g2	g8	0.0
g8	g7	0.0
g1	g6	0.0
g3	g8	0.0
g4	g8	0.0
g1	g8	0.0
g5	g8	0.0
g5	g6	0.0
g5	g5	0.0
g2	g6	0.0
g1	g5	0.0
g2	g5	0.0
g5	g1	0.0
g6	g4	0.0
g5	g4	0.0
g1	g4	0.0
g3	g4	0.0
g2	g4	0.0
g8	g3	0.0
g5	g3	0.0
g5	g2	0.0
g8	g8	0.0
